Codigo;nombre;unidad;Nombre de la Bodega;Ubicacion;id bodega;id minimo y maximo ;Saldo;Costo ;Lote;TOTAL
001-003-00182;Etiqueta Grande Midnight Almond;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00183;Etiqueta Grande Orange Blossom;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00184;Etiqueta Grande Majestic Pu-Erh;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00185;Etiqueta Grande Citrus Matcha;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00186;Etiqueta Grande Rooibos Organico;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00187;Etiqueta Grande Provence Rooibos;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00188;Etiqueta Grande Oolong Cherry Rose;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00189;Etiqueta Grande Oolong;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00190;Etiqueta Grande Sencha Organico;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00191;Etiqueta Grande Cherry Rose;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00192;Etiqueta Grande Jamaica Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00193;Etiqueta Grande Mint Green;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00194;Etiqueta Grande Piña Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00195;Etiqueta Grande Strawberry Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00196;Etiqueta Grande Chocolate Mint;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00197;Etiqueta Grande Black Mango;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00198;Etiqueta Grande Black Peach;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00199;Etiqueta Grande Te Negro;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00200;Etiqueta Grande English Breakfast;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00201;Etiqueta Grande Earl Grey;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00202;Etiqueta Grande Vainilla Chai;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00203;Etiqueta Grande Flores De Jazmin;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00204;Etiqueta Grande Strawberry Rose Mint;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00205;Etiqueta Grande Rosas;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00206;Etiqueta Grande Lemon Ginger;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00207;Etiqueta Grande Chamomile Lavender Y Roses;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00208;Etiqueta Grande Butterfly Pea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00209;Etiqueta  Grande Puerh;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00210;Etiqueta Grande Tè Blanco Pai Mu Tan;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00211;Etiqueta Grande Puerh Capuccino;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00212;Etiqueta Grande Detox Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00213;Etiqueta Grande Casablanca;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00214;Etiqueta Grande Bingoblueberry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00215;Etiqueta Grande Orange Jamaica;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00216;Etiqueta Grande Berry Berry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00217;Etiqueta Grande Cranberry Apple;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00218;Etiqueta Grande Strawberry Kiwi;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00219;Etiqueta Grande Mix Frutal;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00220;Etiqueta Grande Tutti Frutti;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00221;Etiqueta Grande Sandia;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00222;Etiqueta Grande Paradiso Peach;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00223;Etiqueta Grande  Mercedes Apple Spice;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00224;Etiqueta Grande Tropical Fruit;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00225;Etiqueta Grande Guayusa;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00226;Etiqueta Grande Black Guayusa Y Chocolate;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00227;Etiqueta Grande Guayusa Y Mortiño;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00228;Etiqueta Grande Black Guayusa;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00229;Etiqueta Grande Lavanda;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00230;Etiqueta Grande Mate Y Guayusa Citrus;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00231;Etiqueta Grande Orange Cocoa;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00232;Etiqueta Grande Canela Y Rooibos;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00233;Etiqueta Grande Rooibos Y Pera;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00234;Etiqueta Grande Sunshine Lemon;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00235;Etiqueta Grande Banana Republic;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00236;Etiqueta Grande Oolong Grape;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00237;Etiqueta Grande Tè Verde Y Jazmìn;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00238;Etiqueta Grande Agua De Azares;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00239;Etiqueta Pequena Christmas Blend;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00240;Etiqueta Pequena Guayusa Tropical;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00241;Etiqueta Grande Aqua De Rosa;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00242;Etiqueta Grande Sakura;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00243;Etiqueta Grande Menta;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00244;Etiqueta Grande Blueberry Temtptacion;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00245;Etiqueta Grande Turucucho;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00246;Etiqueta Grande Cedron;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00247;Etiqueta Grande Manzanilla;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00248;Etiqueta Grande Divine Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00249;Etiqueta Grande Focus Boost;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00250;Etiqueta Grande Moon Cycle;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00251;Etiqueta Grande  Digestive Blend;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00252;Etiqueta Grande Delta Night;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00253;Etiqueta Grande Caramel Dragon Fruit;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00254;Etiqueta Grande Sandia Y Menta;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00255;Etiqueta Pequena Digestive Blend;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00256;Etiqueta Pequena Moon Cycle;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00257;Etiqueta Pequena Delta Nigth;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00258;Etiqueta Pequena Focus Boost;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00259;Etiqueta Pequena Divine Tea;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00260;Etiqueta Navidad Mint Green;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00261;Etiqueta Grande Hawaiian Colada;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00262;Etiqueta Navidad Vainilla Chai;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00263;Etiqueta Navidad Christmas Blend;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00264;Etiqueta Navidad Earl Grey;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00265;Etiqueta Navidad Chocolate Mint;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00266;Etiqueta Navidad Cherry Rose Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00267;Etiqueta Navidad Bubbly Oolong;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00268;Etiqueta Navidad Berry Berry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00269;Etiqueta Navidad Cranberry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00270;Etiqueta Navidad Bingo Blueberry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00271;Etiqueta Navidad Casablanca;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00272;Etiqueta Navidad Cotton Candid;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00273;Etiqueta Navidad Guayusa Y Chocolate;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00274;Etiqueta Navidad Lucky Mango;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00275;Etiqueta Navidad Red Seduction;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00276;Etiqueta Navidad Milky Oolong;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00277;Etiqueta Navidad Creamy Noir;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00278;Etiqueta Navidad Lemon Ginger;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00279;Etiqueta Navidad Provence;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00280;Etiqueta Navidad Orange Cocoa;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00281;Etiqueta Navidad Pineapple Mint;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00282;Etiqueta Navidad Rosaline Night;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00283;Etiqueta Sakura Cherry Blossom;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00284;Etiqueta Grande Black Blueberry;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00285;Etiqueta Navidad Chamomile Lavender & Roses;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00286;Funda Grande Cafe Chopping Bag;Unidad;Planta;NULL;1;NULL;652;0,6000;NULL;391,2
001-003-00287;Etiqueta Pequena Oolong;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00288;Etiqueta Pequena Piña Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00289;Etiqueta Pequena Strawberry Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00290;Etiqueta Pequena English Breakfast;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00291;Etiqueta Pequena Earl Grey;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00292;Etiqueta Pequena Rosas;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00293;Etiqueta Pequena Lemon Ginger;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00294;Etiqueta Pequena Puerh;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00295;Etiqueta Pequena Tè Blanco Pai Mu Tan;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00296;Etiqueta Pequena Orange Jamaica;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00297;Etiqueta Pequena Mix Frutal;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00298;Etiqueta Pequena Tutti Frutti;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00299;Etiqueta Pequena Sandia;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00300;Etiqueta Pequena Paradiso Peach;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00301;Etiqueta Pequena Mercedes Apple Spice;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00302;Etiqueta Pequena Tropical Fruit;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00303;Etiqueta Pequena Guayusa;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00304;Etiqueta Pequena Black Guayusa Y Chocolate;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00305;Etiqueta Pequen Guayusa Y Mortiño;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00306;Etiqueta Pequena Black Guayusa;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00307;Etiqueta Pequena Lavanda;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00308;Etiqueta Pequena Casablanca;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00309;Etiqueta Pequena  Cranberry Apple;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00310;Etiqueta Pequena Orange Cocoa;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00311;Etiqueta Pequena Chamomile Lavender Y Roses;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00312;Etiqueta Pequena Chocolate Mint;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00313;Etiqueta Pequena Berry Berry;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00314;Etiqueta Pequena Hawaiian Colada;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00315;Etiqueta Pequena Mint Green;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00316;Etiqueta Pequena Provence Rooibos;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00317;Etiqueta Pequena Vainilla Chai;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00318;Etiqueta Pequena Creamy Noir;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00319;Etiqueta Pequena Milky Oolong;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00320;Etiqueta Pequena Rosaline Night;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00321;Etiqueta Pequena Red Seduction;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00322;Etiqueta Pequena Lucky Mango;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00323;Etiqueta Pequena Cherry Rose Green Tea;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00324;Etiqueta Pequena Manzanilla;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00325;Etiqueta Pequena Blueberry Temptation;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00326;Etiqueta Pequena Caramel Dragon Fruit;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00327;Etiqueta Pequena Sandia Y Menta;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00328;Etiqueta Pequena Turucucho;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00329;Etiqueta Pequena Puerh Caramelo;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00330;Etiqueta Grande Puerh Caramelo;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00331;Etiqueta Pequena Bingoblueberry;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00332;Etiqueta Pequena Delta Night;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00333;Lata Pequena Amarilla;Unidad;Planta;NULL;1;NULL;1190;0,3300;NULL;392,7
001-003-00334;Etiqueta Extra Grande Mint Green;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00335;Etiqueta Extra Grande Berry Berry;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00336;Etiqueta Extra Grande Delta Night;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00337;Etiqueta Pequena Aqua Rosa;Unidad;Planta;NULL;1;NULL;0;0,0300;NULL;0
001-003-00338;Etiqueta Grande Mercedes Apple;Unidad;Planta;NULL;1;NULL;0;0,0400;NULL;0
001-003-00340;Caja Para 4 Tubos Serigrafias;Unidad;Planta;NULL;1;NULL;0;2,5000;NULL;0
001-003-00341;Caja 4 Unid Tapa Acrilica Logotipo;Unidad;Planta;NULL;1;NULL;0;2,4000;NULL;0
001-003-00342;Mostrador De 6 Espacios Espaldar Y Logotipo;Unidad;Planta;NULL;1;NULL;0;5,2000;NULL;0
001-003-00343;Tapa Lata Xl;Unidad;Planta;NULL;1;NULL;586;0,2500;NULL;146,5
001-003-00344;Etiqueta Extra Grande Orange Star;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00345;Etiqueta Extra Grande Guayusa Tropical;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00346;Etiqueta Extra Grande Tropical Fruit;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00347;Etiqueta Extra Grande Guayusa;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00348;Etiqueta Extra Grande Pineaple Mint;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00349;Etiqueta Extra Grande Rooibos Organico;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00350;Etiqueta Extra Grande Rooibos Y Canela;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00351;Etiqueta Extra Grande Mystic Rosa;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00352;Etiqueta Extra Grande Lucky Mango;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00353;Etiqueta Extra Grande Strawberry Kiwi;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00354;Etiqueta Extra Grande Mint Green;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00355;Etiqueta Extra Grande Ruby Tangerine;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00356;Etiqueta Extra Grande Berry Berry;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00357;Etiqueta Extra Goldon Rooibos;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00358;Etiqueta Extra Grande Sunshine Lemon;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00359;Etiqueta Extra Grande Sandia Y Menta;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00360;Etiqueta Extra Grande Mercedes Apple Spice;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00361;Etiqueta Extra Grande Black Guayusa Y Chocolate;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00362;Etiqueta Extra Grande Chamomile Lavander Y Rosa;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00363;Etiqueta Extra Grande Agua De Azahares;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00364;Etiqueta Extra Grande Turucucho;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-003-00365;Botellas De Jarabe 500ml;Unidad;Planta;NULL;1;NULL;24;1,0750;NULL;25,8
001-003-00366;Rollo Impresora 1.5 x 1.5;Unidad;Planta;NULL;1;NULL;1700;0,0180;NULL;30,6
001-003-00367;Rollo Impresora 2x1;Unidad;Planta;NULL;1;NULL;2475;0,0140;NULL;34,65
001-003-00370;Etiqueta Navidad Tippytea 2025;Unidad;Planta;NULL;1;NULL;0;0,4850;NULL;0
001-004-00001;Botellas 1 Litro;Unidad;Planta;NULL;1;NULL;0;0,3400;NULL;0
001-005-00001;Tapas Embotellados;Unidad;Planta;NULL;1;NULL;0;0,0600;NULL;0
001-005-00002;Tapa Negra;Unidad;Planta;NULL;1;NULL;421;0,0300;NULL;12,63
001-005-00004;Tapa Domo;Unidad;Planta;NULL;1;NULL;389;0,0500;NULL;19,45
001-014-00003;Botellas 300 Ml;Unidad;Planta;NULL;1;NULL;0;0,1700;NULL;0
001-014-00008;Faja Embotellados;Unidad;Planta;NULL;1;NULL;0;0,2600;NULL;0
001-014-00013;Vasos Termicos;Unidad;Planta;NULL;1;NULL;446;0,1200;NULL;53,52
001-014-00014;Vaso Pet Transparente;Unidad;Planta;NULL;1;NULL;650;0,1500;NULL;97,5
001-021-00002;Material Para Piramides;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
001-021-00003;Piramides Sachet Flower Kisses;Unidad;Planta;NULL;1;NULL;0;0,0800;NULL;0
001-021-00004;Pads Anis Fiorana;Unidad;Planta;NULL;1;NULL;108;0,0600;NULL;6,48
001-021-00005;Piramides Sachet Divine Detox;Unidad;Planta;NULL;1;NULL;0;0,0900;NULL;0
001-021-00006;Piramides Cotoa 3gr;Unidad;Planta;NULL;1;NULL;0;0,1400;NULL;0
001-026-00004;Jarro De Vidrio Cuadrado;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
001-026-00006;Caja de Regalo Influencers;Unidad;Planta;NULL;1;NULL;400;0,3500;NULL;140
003-001-00001;Matcha Culinario 50gr L;Unidad;Planta;NULL;1;NULL;2;1,0100;NULL;2,02
003-001-00002;Latita 10 Gr L;Unidad;Planta;NULL;1;NULL;0;0,3800;NULL;0
003-001-00003;Body Detox Tea;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00004;Eva Green Balance Te Con Cbd;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00005;Eva Red Vitality Te Con Cbd;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00006;Eva Blue Focus Te Con Cbd;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00007;Red Vitality Pad;Unidad;Planta;NULL;1;NULL;0;0,1000;NULL;0
003-001-00011;Pad 30gr Jamaica Berries;Unidad;Planta;NULL;1;NULL;0;0,0450;NULL;0
003-001-00012;Pad 30gr Butterfly;Unidad;Planta;NULL;1;NULL;0;0,0450;NULL;0
003-001-00013;Bubble Tea Mango 3.4kg;Unidad;Planta;NULL;1;NULL;0;4,2500;NULL;0
003-001-00014;Bubble Tea Arandanos 3.4kg;Unidad;Planta;NULL;1;NULL;1;4,2500;NULL;4,25
003-001-00015;Bubble Tea Cereza 3.4kg;Unidad;Planta;NULL;1;NULL;39;4,2500;NULL;165,75
003-001-00016;Bubble Tea Sandia 3.4kg;Unidad;Planta;NULL;1;NULL;0;4,2500;NULL;0
003-001-00018;Mix Blends (2gr) X 25 Unidades;Unidad;Planta;NULL;1;NULL;0;0,5500;NULL;0
003-001-00019;Mix Aromaticas X 30 Unidades;Unidad;Planta;NULL;1;NULL;0;0,0560;NULL;0
003-001-00020;Tizana Frutas Deshidrata Frutos Rojos Bolsitas 10gr;Unidad;Planta;NULL;1;NULL;0;2,5000;NULL;0
003-001-00021;Tizana Frutas Desidratada Pina Bolsita 10gr;Unidad;Planta;NULL;1;NULL;0;2,6000;NULL;0
003-001-00022;Tizana Frutas Deshidratada Naranja Bolsita 10gr;Unidad;Planta;NULL;1;NULL;0;2,1000;NULL;0
003-001-00023;Blue Matcha 50g L;Unidad;Planta;NULL;1;NULL;0;4,7200;NULL;0
003-001-00024;Roasted 50g L;Unidad;Planta;NULL;1;NULL;0;4,3300;NULL;0
003-001-00025;Tisana Frutos Rojos L;Unidad;Planta;NULL;1;NULL;124;0,2500;NULL;31
003-001-00026;Tisana Naranja L;Unidad;Planta;NULL;1;NULL;55;0,2500;NULL;13,75
003-001-00027;Tisana Pina L;Unidad;Planta;NULL;1;NULL;22;0,2500;NULL;5,5
003-001-00028;Tisana Manzana L;Unidad;Planta;NULL;1;NULL;15;0,2500;NULL;3,75
003-001-00029;Empacado De Pad 2gr;Unidad;Planta;NULL;1;NULL;0;0,0500;NULL;0
003-001-00030;Calendula 35gr;Unidad;Planta;NULL;1;NULL;0;2,0000;NULL;0
003-001-00032;Caja Tea Collection L;Unidad;Planta;NULL;1;NULL;0;1,9400;NULL;0
003-001-00034;Maquila;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00035;Solubles Te Negro Y Limon 1kg;Unidad;Planta;NULL;1;NULL;0;0,0060;NULL;0
003-001-00037;Costo Por Insumo Blend Digestivo;Unidad;Planta;NULL;1;NULL;0;0,0030;NULL;0
003-001-00039;Chai Latte Mix 100gr L;Unidad;Planta;NULL;1;NULL;18;0,6900;NULL;12,42
003-001-00040;Flor De Loto 35gr;Unidad;Planta;NULL;1;NULL;0;2,0000;NULL;0
003-001-00041;Crisantemos 30gr;Unidad;Planta;NULL;1;NULL;0;2,0000;NULL;0
003-001-00042;Butterfly Pea 35gr;Unidad;Planta;NULL;1;NULL;0;3,2000;NULL;0
003-001-00043;Flores Comestibles 35gr;Unidad;Planta;NULL;1;NULL;0;2,0000;NULL;0
003-001-00046;Pink Limonade 100gr L;Unidad;Planta;NULL;1;NULL;17;0,7900;NULL;13,43
003-001-00047;Cocoa Sabor A Cookies And Creams;Unidad;Planta;NULL;1;NULL;0;0,8700;NULL;0
003-001-00048;Cocoa Sabor A Caramelo Salado;Unidad;Planta;NULL;1;NULL;0;0,9700;NULL;0
003-001-00049;Cocoa Sabor A Nutella;Unidad;Planta;NULL;1;NULL;0;0,8400;NULL;0
003-001-00050;Cocoa Sabor A Dulce De Leche;Unidad;Planta;NULL;1;NULL;0;0,8600;NULL;0
003-001-00052;Bubble Tea Manzana Verde 3.4 Kg;Unidad;Planta;NULL;1;NULL;0;4,2500;NULL;0
003-001-00053;Varios;Unidad;Planta;NULL;1;NULL;0;0,0050;NULL;0
003-001-00055;Sacha Blends Wild Berry;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
003-001-00056;Tippytea Limonada Rosa 100 G;Unidad;Planta;NULL;1;NULL;0;0,0100;NULL;0
